transaction_id,customer_id,category,quantity,unit_price,transaction_date
1193,167,Apparel,3,2829.55,2026-07-10
1194,168,Grocery,4,2461.03,2026-05-20
1195,168,Beauty,2,2058.49,2026-06-23
1196,169,Home & Kitchen,4,796.53,2025-08-17
1197,169,Sports,3,3774.82,2026-05-13
1198,169,Sports,1,3115.03,2026-05-18
1199,169,Electronics,2,377.27,2026-06-13
1200,170,Grocery,2,1465.19,2026-05-03
1201,170,Apparel,2,1303.77,2026-05-11
1202,170,Electronics,1,958.33,2026-05-21
1203,170,Electronics,2,2739.09,2026-05-24
1204,170,Home & Kitchen,2,2931.17,2026-06-03
1205,170,Sports,2,1461.75,2026-06-09
1206,170,Beauty,1,1029.12,2026-06-18
1207,170,Sports,4,1902.32,2026-07-05
1208,170,Home & Kitchen,2,990.62,2026-07-09
1209,171,Sports,1,2823.74,2026-07-07
1210,172,Beauty,4,1079.02,2025-10-31
1211,173,Electronics,2,2730.41,2025-10-07
1212,173,Electronics,4,1461.71,2025-11-20
1213,173,Home & Kitchen,1,629.72,2025-12-02
1214,173,Beauty,3,3593.16,2025-12-17
1215,173,Sports,1,1477.9,2026-01-24
1216,173,Apparel,1,3825.32,2026-03-23
1217,173,Electronics,1,414.13,2026-03-24
1218,173,Sports,4,3996.02,2026-04-18
1219,173,Home & Kitchen,4,591.23,2026-05-17
1220,173,Home & Kitchen,2,2152.1,2026-05-25
1221,173,Home & Kitchen,4,3050.35,2026-06-27
1222,174,Sports,3,3874.52,2026-01-29
1223,174,Sports,4,3372.03,2026-02-27
1224,174,Sports,3,1334.18,2026-03-03
1225,174,Beauty,1,794.81,2026-04-04
1226,174,Sports,3,3125.71,2026-04-06
1227,174,Electronics,4,3669.07,2026-05-13
1228,174,Grocery,2,1437.72,2026-07-24
1229,175,Electronics,4,3794.54,2025-08-14
1230,176,Home & Kitchen,4,3600.46,2025-05-05
1231,176,Sports,4,1274.75,2025-05-23
1232,176,Electronics,2,2396.73,2025-07-25
1233,176,Beauty,4,1084.78,2025-08-04
1234,176,Sports,2,381.66,2025-10-26
1235,176,Electronics,1,1086.96,2025-12-29
1236,177,Electronics,3,1985.5,2026-07-18
1237,178,Beauty,3,419.6,2025-06-23
1238,178,Apparel,2,3973.62,2025-07-04
1239,178,Home & Kitchen,4,3988.79,2025-07-25
1240,178,Grocery,1,1334.68,2025-12-09
1241,179,Sports,3,2923.22,2025-03-21
1242,179,Electronics,3,1682.43,2025-06-30
1243,179,Home & Kitchen,1,2593.28,2025-07-05
1244,180,Apparel,1,2037.17,2025-09-15
1245,181,Electronics,3,668.82,2026-01-18
1246,181,Apparel,1,276.44,2026-01-26
1247,181,Apparel,3,1822.65,2026-03-15
1248,181,Electronics,4,3890.3,2026-03-27
1249,181,Sports,1,1608.67,2026-05-23
1250,182,Electronics,3,1416.94,2024-08-15
1251,182,Home & Kitchen,1,529.8,2025-01-27
1252,182,Home & Kitchen,2,1992.48,2025-05-18
1253,182,Home & Kitchen,3,2331.7,2025-08-10
1254,182,Home & Kitchen,2,2988.46,2025-08-21
1255,182,Home & Kitchen,2,3043.64,2025-09-28
1256,182,Grocery,3,2801.14,2026-05-06
1257,182,Home & Kitchen,3,477.89,2026-07-10
1258,183,Sports,4,2267.15,2026-07-12
1259,183,Sports,4,3286.44,2026-07-13
1260,183,Sports,3,665.1,2026-07-14
1261,183,Grocery,4,2201.61,2026-07-15
1262,183,Apparel,1,2322.73,2026-07-17
1263,183,Home & Kitchen,2,3232.75,2026-07-18
1264,183,Sports,3,1456.02,2026-07-19
1265,183,Grocery,4,3057.26,2026-07-19
1266,183,Sports,3,2563.01,2026-07-20
1267,184,Apparel,3,3977.49,2026-05-05
1268,184,Sports,1,3320.73,2026-07-03
1269,185,Grocery,1,3462.14,2025-09-08
1270,185,Home & Kitchen,2,2863.32,2025-10-11
1271,185,Electronics,1,940.31,2025-10-12
1272,185,Electronics,2,1278.29,2025-11-07
1273,185,Electronics,1,1054.77,2025-11-16
1274,185,Sports,4,2020.43,2025-11-18
1275,186,Grocery,1,813.83,2025-11-27
1276,186,Home & Kitchen,4,2442.88,2026-02-13
1277,186,Sports,3,3422.92,2026-02-15
1278,186,Grocery,3,2019.56,2026-03-15
1279,186,Home & Kitchen,4,3641.7,2026-05-20
1280,186,Grocery,3,3478.61,2026-05-30
1281,186,Home & Kitchen,2,2766.77,2026-06-14
1282,186,Grocery,4,2215.87,2026-07-01
1283,186,Apparel,2,3329.27,2026-07-13
1284,187,Electronics,2,1246.02,2026-01-31
1285,187,Sports,4,2307.36,2026-02-07
1286,187,Grocery,2,3194.03,2026-02-18
1287,187,Electronics,4,2618.99,2026-02-27
1288,187,Apparel,3,3467.4,2026-05-15
1289,187,Beauty,2,3984.13,2026-05-24
1290,187,Electronics,1,324.38,2026-06-24
1291,187,Grocery,4,821.35,2026-06-24
1292,187,Beauty,2,2125.39,2026-07-05
1293,187,Home & Kitchen,1,1781.55,2026-07-18
1294,188,Electronics,1,1424.0,2025-08-29
1295,188,Grocery,2,972.36,2025-09-01
1296,188,Electronics,3,759.64,2025-09-18
1297,188,Beauty,3,837.4,2025-09-20
1298,188,Grocery,4,785.37,2025-10-13
1299,188,Electronics,2,3536.43,2025-10-16
1300,188,Home & Kitchen,1,1961.43,2025-10-18
1301,188,Beauty,4,3193.38,2025-10-29
1302,188,Beauty,3,3240.31,2025-11-26
1303,188,Home & Kitchen,1,3029.46,2025-12-24
1304,188,Apparel,3,2993.81,2026-01-05
1305,188,Home & Kitchen,2,404.02,2026-01-06
1306,188,Beauty,3,288.96,2026-01-17
1307,188,Sports,1,2425.44,2026-01-20
1308,188,Apparel,2,371.56,2026-03-12
1309,188,Beauty,1,1478.19,2026-05-13
1310,188,Beauty,3,1429.53,2026-05-18
1311,188,Grocery,1,469.0,2026-05-23
1312,188,Home & Kitchen,3,315.44,2026-06-05
1313,188,Sports,3,1419.03,2026-06-09
1314,188,Electronics,2,3713.16,2026-06-13
1315,188,Grocery,3,3634.01,2026-06-13
1316,188,Sports,3,3357.69,2026-07-11
1317,188,Electronics,2,1261.77,2026-07-24
1318,189,Grocery,1,3733.98,2025-07-13
1319,189,Grocery,3,3210.57,2026-02-05
1320,189,Apparel,1,506.99,2026-05-16
1321,190,Electronics,3,222.99,2025-10-05
1322,190,Grocery,2,1145.5,2025-10-08
1323,190,Apparel,1,3852.52,2026-06-04
1324,191,Grocery,4,2867.74,2026-02-27
1325,192,Sports,2,3556.42,2026-02-10
1326,192,Grocery,2,2759.13,2026-02-14
1327,192,Grocery,4,2541.15,2026-02-28
1328,192,Home & Kitchen,1,1379.58,2026-03-05
1329,192,Beauty,4,327.11,2026-04-06
1330,192,Electronics,1,2529.45,2026-04-12
1331,192,Beauty,4,3308.64,2026-04-25
1332,192,Home & Kitchen,3,2853.55,2026-05-05
1333,192,Electronics,2,386.35,2026-05-18
1334,192,Apparel,3,429.46,2026-05-25
1335,192,Home & Kitchen,4,654.87,2026-05-31
1336,192,Home & Kitchen,1,3996.99,2026-06-03
1337,192,Apparel,1,2390.4,2026-07-17
1338,193,Grocery,1,3398.21,2025-09-18
1339,193,Beauty,1,180.45,2026-02-03
1340,193,Electronics,2,384.61,2026-06-23
1341,193,Grocery,3,2184.63,2026-07-07
1342,194,Home & Kitchen,3,1011.0,2024-10-22
1343,194,Electronics,4,3816.44,2025-09-23
1344,194,Sports,2,3210.77,2026-01-04
1345,194,Apparel,3,1219.12,2026-03-21
1346,194,Beauty,1,3032.83,2026-05-31
1347,195,Sports,4,1525.21,2026-06-21
1348,195,Home & Kitchen,1,1378.81,2026-06-28
1349,196,Sports,1,3845.67,2025-05-12
1350,196,Electronics,3,3360.23,2025-08-20
1351,196,Apparel,4,3099.29,2025-08-31
1352,196,Home & Kitchen,3,487.38,2025-10-22
1353,196,Grocery,3,3528.72,2026-07-18
1354,196,Apparel,3,2885.78,2026-07-24
1355,197,Sports,2,2521.2,2026-03-06
1356,197,Home & Kitchen,2,1060.2,2026-03-24
1357,197,Sports,4,2779.11,2026-04-08
1358,197,Home & Kitchen,2,514.77,2026-04-16
1359,197,Beauty,1,3625.56,2026-05-16
1360,198,Beauty,3,804.1,2025-10-05
1361,199,Sports,2,3243.37,2026-05-23
1362,199,Apparel,3,604.82,2026-05-24
1363,199,Electronics,1,3270.69,2026-05-27
1364,199,Grocery,4,436.05,2026-05-30
1365,199,Electronics,3,2895.2,2026-05-30
1366,199,Electronics,2,391.74,2026-06-07
1367,199,Home & Kitchen,2,3749.13,2026-06-07
1368,199,Electronics,3,971.5,2026-06-15
1369,199,Beauty,4,2720.2,2026-06-20
1370,200,Beauty,2,1458.83,2024-10-16
1371,200,Sports,2,1100.71,2024-11-12
1372,200,Apparel,1,3629.56,2025-01-12
1373,200,Sports,4,1694.58,2025-01-14
1374,200,Apparel,3,3904.83,2025-01-27
1375,200,Grocery,4,3859.75,2025-02-02
1376,200,Beauty,1,2128.65,2025-03-28
1377,200,Home & Kitchen,3,3564.86,2025-04-08
1378,200,Beauty,1,1482.08,2025-04-09
1379,200,Sports,3,3787.44,2025-04-22
1380,200,Home & Kitchen,4,3237.92,2025-05-28
1381,200,Home & Kitchen,4,3355.18,2025-06-06
1382,200,Home & Kitchen,1,154.76,2025-06-26
1383,200,Grocery,3,1828.41,2025-07-16
1384,200,Grocery,1,3842.08,2025-07-24
1385,200,Apparel,3,668.07,2025-08-20
1386,200,Sports,4,2110.3,2025-08-23
1387,200,Sports,3,1571.23,2025-08-26
1388,200,Sports,1,167.59,2025-09-16
1389,200,Beauty,2,1431.11,2025-11-19
1390,200,Apparel,3,1306.88,2025-11-25
1391,200,Electronics,3,2059.39,2025-12-21
1392,200,Apparel,4,2978.04,2025-12-30
1393,200,Home & Kitchen,2,3851.7,2026-01-03
1394,200,Beauty,3,1138.35,2026-02-16
1395,200,Beauty,3,1838.24,2026-02-26
1396,200,Home & Kitchen,1,1429.81,2026-03-31
1397,200,Electronics,4,2224.42,2026-05-02
1398,200,Electronics,3,2241.43,2026-05-05
1399,200,Grocery,1,175.27,2026-06-23
1400,200,Apparel,4,3888.11,2026-06-30
1401,200,Electronics,2,399.48,2026-07-25
1402,201,Apparel,1,1700.41,2025-06-11
1403,201,Beauty,1,2238.87,2026-01-08
1404,201,Sports,4,1072.75,2026-03-02
1405,201,Electronics,1,685.61,2026-07-04
1406,202,Home & Kitchen,1,2176.63,2026-07-06
1407,203,Beauty,1,2730.21,2026-02-14
1408,204,Beauty,1,1812.28,2025-11-12
1409,205,Grocery,4,3540.35,2026-01-07
1410,205,Grocery,1,3336.79,2026-01-07
1411,205,Apparel,1,1454.9,2026-01-08
1412,205,Grocery,4,3771.17,2026-01-13
1413,205,Beauty,2,2852.61,2026-01-14
1414,205,Apparel,2,3417.51,2026-01-21
1415,205,Beauty,2,944.24,2026-01-24
1416,206,Grocery,3,2297.53,2025-10-28
1417,207,Home & Kitchen,4,3783.74,2024-12-03
1418,207,Beauty,3,592.79,2025-10-16
1419,207,Home & Kitchen,1,488.29,2026-04-11
1420,207,Home & Kitchen,2,3072.14,2026-06-14
1421,208,Home & Kitchen,2,2838.81,2025-08-09
1422,208,Electronics,4,2166.27,2025-08-18
1423,208,Apparel,1,1195.75,2025-08-27
1424,208,Home & Kitchen,2,3177.32,2025-09-06
1425,208,Apparel,3,3417.29,2025-10-25
1426,208,Sports,2,3508.91,2026-01-02
1427,208,Home & Kitchen,2,3937.65,2026-01-02
1428,208,Grocery,3,3611.95,2026-01-08
1429,208,Grocery,1,1651.96,2026-03-29
1430,208,Beauty,3,3836.76,2026-05-09
1431,208,Beauty,1,2650.13,2026-06-16
1432,208,Grocery,2,2707.75,2026-07-21
1433,209,Home & Kitchen,1,2720.92,2026-06-30
1434,210,Grocery,3,3487.1,2026-04-25
1435,211,Beauty,2,3881.42,2026-02-02
1436,212,Electronics,2,748.4,2025-08-01
1437,212,Sports,2,3779.56,2026-06-09
1438,213,Electronics,4,2289.2,2025-11-24
1439,214,Electronics,4,299.28,2025-10-24
1440,214,Electronics,3,199.6,2025-12-18
1441,214,Beauty,4,1563.63,2025-12-18
1442,214,Home & Kitchen,1,2385.24,2025-12-24
1443,214,Home & Kitchen,2,3142.94,2026-02-18
1444,214,Apparel,3,3609.07,2026-04-02
1445,214,Home & Kitchen,2,3524.08,2026-06-16
1446,214,Home & Kitchen,4,2870.96,2026-07-18
1447,215,Grocery,2,2637.74,2025-07-05
1448,215,Beauty,2,474.97,2025-09-19
1449,215,Beauty,4,2637.61,2026-04-01
1450,215,Grocery,1,433.85,2026-05-19
1451,215,Beauty,2,1400.3,2026-05-23
1452,216,Apparel,1,525.63,2026-02-10
1453,216,Home & Kitchen,1,204.4,2026-06-27
1454,217,Sports,2,871.83,2026-04-20
1455,217,Home & Kitchen,1,864.27,2026-05-01
1456,217,Grocery,4,3283.7,2026-05-22
1457,217,Beauty,3,2511.18,2026-06-13
1458,217,Sports,3,3314.4,2026-06-19
1459,217,Home & Kitchen,1,3238.81,2026-06-27
1460,217,Beauty,3,1220.31,2026-06-29
1461,217,Home & Kitchen,2,809.77,2026-07-11
1462,217,Beauty,3,3879.23,2026-07-12
1463,217,Home & Kitchen,4,790.9,2026-07-14
1464,217,Home & Kitchen,1,1234.63,2026-07-21
1465,218,Sports,3,687.48,2025-04-27
1466,218,Home & Kitchen,4,1265.43,2025-05-16
1467,218,Beauty,2,1256.06,2025-06-04
1468,218,Apparel,4,1333.43,2025-07-24
1469,218,Apparel,2,756.78,2025-08-25
1470,218,Electronics,2,948.43,2025-08-26
1471,218,Sports,2,1729.59,2025-11-25
1472,218,Electronics,4,1031.95,2025-11-28
1473,218,Grocery,4,2397.85,2025-12-23
1474,218,Apparel,2,1569.29,2026-03-13
1475,218,Home & Kitchen,3,3020.61,2026-06-07
1476,218,Beauty,2,1072.54,2026-07-20
1477,219,Sports,3,1492.24,2026-05-18
1478,219,Electronics,1,3491.57,2026-05-20
1479,219,Electronics,1,3186.06,2026-06-12
1480,219,Beauty,4,3874.64,2026-06-26
1481,219,Home & Kitchen,1,750.82,2026-07-08
1482,219,Sports,1,1383.81,2026-07-09
1483,219,Electronics,4,2628.19,2026-07-11
1484,219,Beauty,1,556.47,2026-07-20
1485,220,Home & Kitchen,4,2411.37,2025-08-24
1486,220,Grocery,2,1280.42,2026-05-20
1487,221,Home & Kitchen,2,1593.87,2025-09-10
1488,221,Electronics,1,3024.9,2025-09-24
1489,221,Home & Kitchen,4,1103.39,2025-10-01
1490,221,Sports,2,1702.03,2026-01-06
1491,221,Electronics,4,3305.11,2026-02-08
1492,221,Electronics,1,1588.03,2026-07-02
1493,221,Apparel,4,2321.1,2026-07-05
1494,222,Grocery,3,591.66,2026-02-03
1495,222,Grocery,4,1100.57,2026-02-14
1496,222,Home & Kitchen,2,2210.97,2026-03-24
1497,222,Sports,4,1615.2,2026-06-26
1498,223,Electronics,2,581.62,2026-02-20
1499,224,Sports,2,3692.41,2026-05-29
1500,224,Electronics,2,2916.77,2026-06-08
1501,224,Grocery,2,1790.29,2026-06-18
1502,224,Grocery,2,1824.55,2026-06-21
1503,225,Sports,1,219.58,2026-07-30
1504,226,Grocery,1,902.14,2024-12-10
1505,226,Grocery,1,1861.81,2025-01-09
1506,226,Sports,2,2685.15,2025-04-10
1507,226,Grocery,2,2278.3,2025-09-16
1508,226,Apparel,2,2841.6,2026-01-04
1509,227,Beauty,2,1700.2,2025-06-29
1510,227,Apparel,3,1073.1,2025-07-04
1511,227,Grocery,3,2032.32,2025-09-18
1512,227,Beauty,3,2729.9,2025-11-08
1513,227,Sports,1,3252.46,2025-11-20
1514,227,Home & Kitchen,3,2718.84,2025-12-12
1515,227,Apparel,3,1507.27,2025-12-25
1516,227,Apparel,4,423.9,2026-01-13
1517,227,Beauty,1,3849.11,2026-05-09
1518,227,Sports,3,1949.86,2026-06-08
1519,227,Beauty,2,1699.39,2026-06-25
1520,227,Apparel,1,1003.65,2026-07-12
1521,227,Apparel,1,3542.1,2026-07-13
1522,228,Home & Kitchen,1,1272.82,2026-06-10
1523,229,Home & Kitchen,1,2987.54,2025-03-08
1524,229,Grocery,2,3483.26,2025-03-22
1525,229,Sports,1,1230.56,2025-04-25
1526,229,Grocery,4,3373.33,2025-05-13
1527,229,Electronics,4,2154.45,2025-05-24
1528,229,Grocery,3,3741.52,2025-06-01
1529,229,Beauty,3,486.52,2025-06-10
1530,229,Sports,1,160.14,2025-06-30
1531,229,Sports,1,254.78,2025-10-12
1532,229,Sports,2,2524.09,2025-10-21
1533,229,Home & Kitchen,4,1723.41,2025-10-23
1534,229,Electronics,1,3649.37,2025-11-09
1535,229,Electronics,4,3913.13,2025-12-09
1536,229,Home & Kitchen,1,2424.67,2025-12-10
1537,229,Electronics,3,2206.96,2026-01-07
1538,229,Sports,1,3694.76,2026-01-28
1539,229,Beauty,3,292.99,2026-02-03
1540,229,Electronics,2,2950.21,2026-02-11
1541,229,Beauty,1,3139.4,2026-02-15
1542,229,Beauty,1,1815.87,2026-03-04
1543,229,Electronics,2,641.57,2026-03-19
1544,229,Grocery,4,1461.07,2026-03-28
1545,229,Apparel,4,3581.28,2026-04-08
1546,229,Beauty,2,171.42,2026-04-26
1547,229,Apparel,3,1056.53,2026-04-26
1548,229,Beauty,4,784.41,2026-05-12
1549,229,Home & Kitchen,3,248.85,2026-07-01
1550,229,Home & Kitchen,2,907.67,2026-07-05
1551,229,Home & Kitchen,4,2456.64,2026-07-06
1552,229,Beauty,3,466.9,2026-07-11
1553,229,Apparel,2,3585.98,2026-07-20
1554,229,Grocery,3,3066.89,2026-07-25
1555,230,Electronics,1,482.17,2024-07-29
1556,230,Home & Kitchen,4,2891.47,2024-12-01
1557,230,Beauty,3,2133.15,2025-01-13
1558,230,Apparel,2,437.51,2025-05-23
1559,230,Apparel,2,1506.73,2025-07-23
1560,230,Grocery,4,864.35,2026-02-18
1561,230,Grocery,4,2564.73,2026-05-04
1562,230,Apparel,4,818.55,2026-07-06
1563,231,Sports,3,1125.79,2025-09-27
1564,231,Apparel,4,2402.61,2025-10-06
1565,231,Sports,1,2784.75,2025-10-10
1566,231,Electronics,3,2339.4,2025-10-11
1567,231,Electronics,2,3102.4,2025-10-14
1568,231,Sports,3,2417.87,2025-10-20
1569,232,Beauty,3,1905.67,2026-01-31
1570,232,Sports,3,765.06,2026-02-17
1571,232,Electronics,3,1857.21,2026-03-01
1572,232,Apparel,3,2118.28,2026-03-08
1573,232,Sports,3,2974.2,2026-03-17
1574,232,Beauty,1,1046.84,2026-04-08
1575,232,Grocery,1,370.68,2026-04-29
1576,232,Home & Kitchen,3,3047.39,2026-05-03
1577,232,Grocery,4,683.45,2026-05-06
1578,232,Beauty,1,3396.62,2026-05-10
1579,232,Grocery,2,1367.03,2026-05-17
1580,232,Apparel,1,2725.62,2026-05-21
1581,232,Beauty,4,548.45,2026-06-15
1582,232,Sports,3,1921.55,2026-07-21
1583,232,Beauty,3,2068.76,2026-07-25
1584,232,Electronics,2,629.59,2026-07-29
1585,233,Electronics,1,2815.23,2026-06-24
1586,234,Grocery,1,1332.74,2026-03-09
1587,235,Apparel,4,2245.63,2025-12-02
1588,235,Sports,1,2500.66,2026-01-17
1589,235,Home & Kitchen,1,1686.24,2026-01-25
1590,235,Grocery,3,2657.24,2026-05-18
1591,236,Sports,4,1345.35,2025-09-13
1592,237,Electronics,2,915.63,2026-04-13
1593,237,Grocery,3,1840.23,2026-04-20
1594,237,Grocery,3,3091.75,2026-05-16
1595,237,Apparel,2,2231.99,2026-06-08
1596,238,Home & Kitchen,4,406.34,2025-06-22
1597,238,Home & Kitchen,3,499.99,2025-09-19
1598,238,Grocery,3,3419.8,2025-09-28
1599,238,Electronics,3,609.9,2025-11-23
1600,238,Home & Kitchen,2,901.24,2025-12-07
1601,238,Electronics,3,2885.69,2026-01-29
1602,238,Apparel,3,1522.01,2026-02-08
1603,238,Electronics,3,951.28,2026-04-27
1604,238,Grocery,4,3762.44,2026-05-07
1605,238,Apparel,1,2320.4,2026-05-18
1606,238,Sports,3,1039.14,2026-06-11
1607,238,Apparel,1,158.1,2026-06-30
1608,239,Apparel,2,352.42,2026-04-06
1609,239,Beauty,2,1809.95,2026-04-15
1610,239,Beauty,2,2013.33,2026-04-16
1611,239,Apparel,2,3467.82,2026-05-23
1612,240,Home & Kitchen,4,3582.67,2026-03-26
1613,240,Apparel,1,1521.09,2026-03-28
1614,240,Sports,2,1711.19,2026-04-20
1615,240,Beauty,1,867.19,2026-04-21
1616,240,Home & Kitchen,3,2925.86,2026-04-26
1617,240,Beauty,3,2737.24,2026-05-10
1618,240,Sports,3,183.02,2026-05-30
1619,240,Apparel,1,1445.97,2026-07-08
1620,241,Sports,2,1200.21,2026-07-08
1621,241,Home & Kitchen,4,3661.88,2026-07-09
1622,241,Apparel,1,2832.76,2026-07-09
1623,241,Home & Kitchen,3,3926.23,2026-07-10
1624,241,Beauty,4,566.47,2026-07-10
1625,241,Home & Kitchen,4,3700.48,2026-07-10
1626,241,Home & Kitchen,4,346.71,2026-07-11
1627,241,Grocery,2,419.26,2026-07-11
1628,241,Grocery,1,3118.19,2026-07-14
1629,241,Grocery,2,2967.1,2026-07-15
1630,241,Home & Kitchen,2,1512.56,2026-07-15
1631,241,Home & Kitchen,3,803.63,2026-07-16
1632,242,Grocery,2,2433.8,2024-08-21
1633,242,Sports,4,1841.27,2024-09-16
1634,242,Sports,4,2106.03,2024-10-02
1635,242,Home & Kitchen,3,2490.93,2025-03-26
1636,242,Apparel,1,978.86,2025-05-05
1637,242,Grocery,1,2210.13,2025-08-21
1638,242,Electronics,3,2873.95,2025-09-20
1639,242,Home & Kitchen,1,1434.85,2025-11-11
1640,242,Sports,1,2667.55,2025-12-20
1641,242,Grocery,2,1200.51,2026-01-08
1642,242,Electronics,1,3803.96,2026-02-05
1643,242,Beauty,2,3965.81,2026-06-29
1644,243,Apparel,1,2906.22,2026-04-20
1645,244,Home & Kitchen,1,3792.95,2025-10-30
1646,244,Sports,3,3773.22,2025-11-29
1647,244,Apparel,2,1858.85,2026-01-20
1648,244,Electronics,1,1093.77,2026-01-22
1649,244,Apparel,4,3047.74,2026-05-17
1650,244,Apparel,3,2001.8,2026-06-20
1651,245,Electronics,2,2347.81,2025-09-14
1652,245,Beauty,3,3032.9,2026-01-13
1653,245,Grocery,4,3715.46,2026-02-24
1654,245,Grocery,3,1161.72,2026-02-25
1655,245,Home & Kitchen,1,3178.07,2026-02-26
1656,245,Sports,4,3207.1,2026-07-08
1657,246,Beauty,3,3605.35,2026-02-23
1658,247,Home & Kitchen,4,1299.24,2026-06-24
1659,247,Apparel,2,3513.17,2026-06-24
1660,247,Home & Kitchen,4,3798.15,2026-06-25
1661,247,Home & Kitchen,4,3416.24,2026-06-25
1662,247,Electronics,4,2498.18,2026-06-26
1663,247,Electronics,1,218.22,2026-06-27
1664,247,Sports,4,3077.15,2026-06-27
1665,247,Beauty,3,2383.34,2026-06-27
1666,247,Grocery,3,2915.95,2026-06-28
1667,247,Beauty,3,2685.46,2026-06-28
1668,247,Electronics,1,2206.53,2026-06-29
1669,247,Grocery,3,2339.45,2026-06-29
1670,247,Apparel,2,637.99,2026-06-30
1671,248,Beauty,4,3620.09,2025-08-01
1672,248,Apparel,3,756.82,2025-08-06
1673,248,Electronics,4,3128.56,2025-08-06
1674,248,Beauty,3,1967.18,2025-09-05
1675,248,Apparel,3,1286.5,2025-09-06
1676,248,Home & Kitchen,4,2329.42,2025-09-15
1677,248,Apparel,1,712.02,2025-09-17
1678,248,Electronics,3,622.15,2025-10-01
1679,249,Grocery,3,1511.22,2024-11-04
1680,249,Home & Kitchen,3,3595.02,2025-01-26
1681,249,Electronics,4,3468.86,2025-04-10
1682,249,Grocery,2,2758.14,2025-07-04
1683,249,Grocery,2,2178.61,2025-10-02
1684,249,Electronics,2,3220.02,2025-10-21
1685,249,Sports,1,1325.02,2025-10-29
1686,249,Grocery,3,2909.76,2025-12-29
1687,249,Apparel,1,3476.13,2026-01-05
1688,250,Grocery,4,929.49,2026-04-24
1689,250,Beauty,1,3356.48,2026-05-16
1690,251,Apparel,1,2748.88,2024-12-31
1691,251,Electronics,3,1513.91,2025-05-01
1692,251,Home & Kitchen,4,2112.29,2025-05-21
1693,251,Electronics,3,1669.37,2025-09-10
1694,251,Grocery,2,1532.1,2026-06-05
1695,252,Sports,4,2609.98,2025-03-21
1696,252,Beauty,1,1763.7,2025-04-26
1697,252,Home & Kitchen,2,203.55,2025-04-27
1698,252,Beauty,4,3677.27,2025-08-16
1699,252,Electronics,1,2276.15,2025-08-19
1700,252,Grocery,2,965.51,2026-04-24
1701,252,Home & Kitchen,2,356.13,2026-06-24
1702,253,Beauty,4,2583.61,2024-12-21
1703,253,Grocery,3,2903.79,2024-12-31
1704,253,Home & Kitchen,3,3648.06,2025-01-19
1705,253,Grocery,4,3941.0,2025-02-14
1706,253,Sports,3,1349.81,2025-02-16
1707,253,Beauty,2,2514.83,2025-04-08
1708,253,Sports,3,2696.15,2025-06-03
1709,253,Beauty,1,3434.56,2025-06-08
1710,253,Electronics,1,1000.41,2025-06-18
1711,253,Home & Kitchen,3,702.66,2025-07-01
1712,253,Apparel,3,3959.75,2025-07-26
1713,253,Apparel,3,1672.44,2025-09-02
1714,253,Apparel,2,468.75,2025-09-12
1715,253,Beauty,1,3021.22,2025-11-02
1716,253,Grocery,1,2503.71,2025-11-19
1717,253,Grocery,1,2317.78,2025-11-22
1718,253,Beauty,1,944.8,2025-11-25
1719,253,Grocery,2,3823.34,2025-12-06
1720,253,Home & Kitchen,1,2833.04,2025-12-19
1721,253,Home & Kitchen,4,1404.97,2026-01-02
1722,253,Home & Kitchen,2,186.82,2026-01-17
1723,253,Home & Kitchen,2,3275.66,2026-02-04
1724,253,Apparel,3,2646.31,2026-03-07
1725,253,Electronics,1,752.51,2026-03-28
1726,253,Beauty,2,1088.83,2026-04-07
1727,253,Sports,4,1476.51,2026-04-29
1728,253,Sports,2,3802.17,2026-05-05
1729,253,Home & Kitchen,1,2020.09,2026-05-16
1730,253,Beauty,3,2517.08,2026-06-17
1731,253,Electronics,3,396.23,2026-07-17
1732,254,Home & Kitchen,2,3907.97,2024-12-13
1733,254,Grocery,1,2544.72,2025-01-08
1734,254,Home & Kitchen,4,3653.37,2025-03-06
1735,254,Grocery,1,1963.6,2025-03-14
1736,254,Sports,2,2844.84,2025-03-18
1737,254,Home & Kitchen,1,831.19,2025-03-22
1738,254,Apparel,2,653.24,2025-04-17
1739,254,Grocery,3,1226.1,2025-06-21
1740,254,Apparel,2,1210.05,2025-07-04
1741,254,Electronics,2,1325.25,2025-07-18
1742,254,Home & Kitchen,2,2879.35,2025-08-31
1743,254,Home & Kitchen,1,2793.69,2025-09-22
1744,254,Home & Kitchen,2,510.25,2025-10-13
1745,254,Apparel,1,3616.9,2025-10-14
1746,254,Sports,1,1213.65,2025-12-25
1747,254,Electronics,4,455.95,2025-12-26
1748,254,Grocery,1,1184.89,2026-01-10
1749,254,Electronics,4,595.66,2026-01-14
1750,254,Grocery,4,611.58,2026-01-17
1751,254,Grocery,3,3127.05,2026-01-25
1752,254,Sports,3,2103.76,2026-03-09
1753,254,Sports,2,1122.8,2026-03-31
1754,254,Grocery,4,1704.78,2026-06-07
1755,254,Electronics,3,2392.48,2026-06-11
1756,254,Grocery,4,1089.61,2026-06-30
1757,254,Home & Kitchen,1,3611.67,2026-07-30
1758,255,Grocery,1,313.31,2026-05-24
1759,255,Sports,3,154.21,2026-06-02
1760,255,Sports,2,2609.1,2026-06-12
1761,255,Beauty,3,3051.85,2026-06-17
1762,255,Grocery,4,616.01,2026-06-19
1763,255,Home & Kitchen,1,2425.99,2026-06-20
1764,255,Sports,3,3789.61,2026-06-22
